month,key,id,entity,shipper_price,distance,pickup_date,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,number_of_addresses,median_duration_days
"July 1, 2025",shp381c5a672b694014,3205100,Maersk,"1,943",664.87,"July 1, 2025, 3:00 PM",21.31,39.15,21.28,39.19,3,2
"July 1, 2025",shp5a6b78882b3d94e9,8899118,Maersk,"4,100","1,400.03","July 9, 2025, 11:00 AM",26.89,49.49,21.28,39.19,3,3
"July 1, 2025",shpc6c77e14ab31bf31,2876112,Maersk,"1,943",664.87,"July 1, 2025, 3:00 PM",21.31,39.15,21.28,39.19,3,2
"July 1, 2025",shpd500fa10b03b95e1,3637712,Maersk,"1,943",664.87,"July 2, 2025, 3:00 PM",21.31,39.15,21.28,39.19,3,2
"October 1, 2025",shp18c9865f5bb04e62,4144479,ESPAC,"2,900","1,345.11","October 21, 2025, 3:00 PM",26.28,49.96,21.49,39.19,2,2
"July 1, 2025",shpaeaa7dfb7582fab3,7680241,Maersk,"4,100","1,400.03","July 9, 2025, 2:00 PM",26.89,49.49,21.28,39.19,3,3
"October 1, 2025",shp43a6655067f3d6dc,7265993,ESPAC,"2,900","1,345.11","October 23, 2025, 3:00 PM",26.28,49.96,21.49,39.19,2,2
"January 1, 2026",shpd368c503d08ae56d,6380055,NATCO,"1,400",410.91,"January 21, 2026, 5:00 PM",21.61,39.16,24.59,39.57,2,3
"January 1, 2026",shpfa22a7dcd61618ae,7973682,NATCO,"1,400",410.91,"January 21, 2026, 8:00 AM",21.61,39.16,24.59,39.57,2,3
"July 1, 2025",shpec7d1d967b87355,1485980,Barha - Nawaz,"1,800",973.31,"July 1, 2025, 6:00 PM",21.52,39.22,24.58,46.91,2,3
"January 1, 2026",shpdc3f7862eecef2e7,2716396,Maersk Hub,"1,200",341.2,"January 16, 2026, 6:00 PM",22.77,39.07,22.77,39.07,3,1
"July 1, 2025",shp7621c9f0e7a3b8b2,9232711,Barha - Nawaz,"1,800",973.31,"July 1, 2025, 6:00 PM",21.52,39.22,24.58,46.91,2,3
"July 1, 2025",shpc78714124388ac35,4109669,Barha - Nawaz,"1,800",973.31,"July 1, 2025, 6:00 PM",21.52,39.22,24.58,46.91,2,3
"January 1, 2026",shpdff7a474f45fb35a,5494504,Maersk PLF,"2,900","1,400.43","January 15, 2026, 10:30 PM",27.01,49.59,21.48,39.17,2,3
"January 1, 2026",shp7dab21d61aa41a8b,6718315,BYREN RENTAL EQUIPMENT,"2,550",174.87,"January 14, 2026, 10:30 PM",25.93,49.66,26.98,49.38,2,1
"January 1, 2026",shpbe1af2415ac0a3b1,8376244,NATCO,"1,400",410.91,"January 21, 2026, 8:00 AM",21.61,39.16,24.59,39.57,2,3
"January 1, 2026",shpd1a0e19ffcd8b723,2710681,BYREN RENTAL EQUIPMENT,"2,550",174.87,"January 14, 2026, 10:30 PM",25.93,49.66,26.98,49.38,2,1
"December 1, 2025",shp69bbbd8aa1d94337,1734814,Maersk,"2,900","1,400.38","December 15, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"November 1, 2025",shp1356c3190734ed36,1767919,Binzagr Logistics Company,"2,850","1,047.7","November 1, 2025, 8:00 AM",22.5,39.13,24.62,46.86,2,2
"November 1, 2025",shp220e34d76ad4ce1d,5243386,Binzagr Logistics Company,"3,300","1,352.07","November 4, 2025, 8:00 AM",22.5,39.13,25.3,49.59,2,3
"January 1, 2026",shp34c978260b2b273d,6378211,SGS,"1,800",895.22,"January 22, 2026, 10:30 PM",21.42,39.19,24.72,45.57,2,3
"November 1, 2025",shp3b254c41c5ef1a7d,1575648,Binzagr Logistics Company,"2,850","1,047.7","November 1, 2025, 11:30 PM",22.5,39.13,24.62,46.86,2,2
"January 1, 2026",shp4a16e54367c208fc,8951140,Solb Steel,"2,959","1,173.09","January 22, 2026, 8:00 AM",17.3,42.35,24.72,46.16,2,3
"January 1, 2026",shp5bb5882d15720e26,1862704,SGS,"1,800",894.11,"January 23, 2026, 7:00 PM",21.42,39.19,24.72,45.57,2,3
"November 1, 2025",shp69f5586575e04966,3652240,Binzagr Logistics Company,"2,550","1,047.7","November 1, 2025, 8:00 AM",22.5,39.13,24.62,46.86,2,2
"November 1, 2025",shp6fd66e8214ceec3b,1645260,Binzagr Logistics Company,"2,300","1,042.54","November 4, 2025, 8:00 AM",22.5,39.13,24.57,46.83,2,2
"November 1, 2025",shp7a73fb42b3e84f08,1254522,Binzagr Logistics Company,"3,300","1,352.07","November 6, 2025, 8:00 AM",22.5,39.13,25.3,49.59,2,3
"January 1, 2026",shp849c1c269144c16,8750673,Binzagr Logistics Company,"2,550","1,047.7","January 25, 2026, 9:30 PM",22.5,39.13,24.62,46.86,2,2
"November 1, 2025",shp85d66235081ad7ac,2707026,Binzagr Logistics Company,"2,850","1,047.7","November 29, 2025, 11:00 PM",22.5,39.13,24.62,46.86,2,2
"November 1, 2025",shp85f014ddeb8bc46e,4749515,Binzagr Logistics Company,"2,550","1,047.7","November 1, 2025, 8:00 AM",22.5,39.13,24.62,46.86,2,2
"November 1, 2025",shpc54fcdd00eec2dbe,8496747,Binzagr Logistics Company,"2,850","1,047.7","November 1, 2025, 8:00 AM",22.5,39.13,24.62,46.86,2,2
"December 1, 2025",shp37c40ae440d4a788,9143335,Binzagr Logistics Company,"1,895",976.99,"December 15, 2025, 8:00 AM",21.11,39.25,24.62,46.86,2,2
"December 1, 2025",shp4550ba197ec65ff0,4895725,SAVOLA - Afia,"1,950",940.36,"December 15, 2025, 8:00 AM",21.43,39.23,24.71,46.68,2,2
"July 1, 2025",shp11b570d8790c6520,5301640,Maersk,"4,100","1,457.87","July 21, 2025, 2:30 PM",26.89,49.49,21.28,39.19,3,3
"December 1, 2025",shp463286f69a2f432f,2337654,Maersk,"2,900","1,391.05","December 3, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"July 1, 2025",shpc8af0a05e46f22c7,5190570,Maersk,888,46.47,"July 13, 2025, 2:00 PM",21.42,39.19,21.28,39.19,3,1
"July 1, 2025",shp13e09ce579439b1e,5332817,Barha - Nawaz,"2,200","1,469.81","July 19, 2025, 9:00 AM",22.77,39.07,26.48,50.11,2,3
"July 1, 2025",shp14f27097688dd8fd,9986173,AJAZ ARABIA,"2,200","1,415.59","July 23, 2025, 11:30 PM",21.26,39.2,26.25,49.89,3,4
"July 1, 2025",shp16c2582ac1ac12f8,2895052,WANG KANG CERAMICS,"1,800","1,443.82","July 17, 2025, 3:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shp18203a069bef68cd,6101077,Barha - Nawaz,"2,200","1,491.4","July 12, 2025, 12:00 PM",23.99,38.23,26.96,49.56,2,4
"January 1, 2026",shpedb024470ff8430a,5500332,Demas United Trading Company,"1,600",942.02,"January 25, 2026, 12:00 PM",21.44,39.21,24.71,46.68,2,2
"July 1, 2025",shp1ad9b7130a76be65,2849737,AJAZ ARABIA,"2,200","1,415.59","July 24, 2025, 11:30 PM",21.26,39.2,26.25,49.89,3,4
"July 1, 2025",shp5b176161b7b01b25,3984206,Maersk,"1,943",638.88,"July 13, 2025, 4:00 PM",21.42,39.19,21.28,39.19,3,2
"July 1, 2025",shpf4225d53063a1ff,3735444,Maersk,888,46.47,"July 13, 2025, 2:00 PM",21.42,39.19,21.28,39.19,3,1
"July 1, 2025",shp1ee964edb81b1e4d,3688396,AJAZ ARABIA,"2,200","1,415.59","July 26, 2025, 1:30 PM",21.26,39.2,26.25,49.89,3,4
"July 1, 2025",shp1f53edd195ad15e2,2009570,Al Bassami - Sugar,"1,750",948.25,"July 23, 2025, 11:30 PM",21.46,39.17,24.63,46.73,2,3
"July 1, 2025",shp2117a89733d63bc0,3625714,Barha - Nawaz,"2,200","1,485.85","July 10, 2025, 11:00 AM",23.99,38.23,26.94,49.5,2,4
"July 1, 2025",shp2212522ae31514d3,3191399,Rental Deadlegs,1,313.21,"July 19, 2025, 11:30 PM",21.54,39.24,24.01,38.25,2,1
"December 1, 2025",shp119aeeb3ead3602d,1889190,Binzagr Logistics Company,"2,600","1,077.19","December 24, 2025, 8:00 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shp2a03ac852b787853,9851761,Truck-On - Barha,"2,200","1,509.24","July 2, 2025, 6:00 AM",21.42,39.41,27.56,49.18,2,4.5
"July 1, 2025",shp2d5ac94f435672f6,4265515,WANG KANG CERAMICS,"1,800","1,443.82","July 18, 2025, 4:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shp2d8acdb541be0228,5473789,Barha - Nawaz,"2,200","1,485.85","July 10, 2025, 11:00 AM",23.99,38.23,26.94,49.5,2,4
"December 1, 2025",shp161c6c9ce2ebac30,2479907,Binzagr Logistics Company,"2,600","1,077.19","December 25, 2025, 10:30 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shp30dae0eafb069269,6291166,Barha - Nawaz,"1,600","1,077.72","July 6, 2025, 1:30 PM",24.01,38.26,24.58,46.91,2,3
"July 1, 2025",shp31095436ef58c0a6,3762863,Mansour Al Mousaad,"1,600",698.79,"July 27, 2025, 11:30 PM",21.28,39.19,21.28,39.19,3,2
"July 1, 2025",shp342003a67f5bcc61,5239552,Barha - Nawaz,"2,200","1,469.81","July 9, 2025, 8:00 PM",22.77,39.07,26.48,50.11,2,3
"December 1, 2025",shp16c722cadc7ab90a,2733940,Binzagr Logistics Company,"2,800","1,387.68","December 13, 2025, 11:30 AM",25.93,49.95,21.44,39.34,2,3
"July 1, 2025",shp37b1c989195b3bdb,3310195,SAVOLA - Afia,"2,000",940.36,"July 3, 2025, 2:00 PM",21.43,39.23,24.71,46.68,2,2
"July 1, 2025",shp5403d3121da0167c,2496242,Maersk,"1,221",92.69,"July 13, 2025, 1:00 PM",21.42,39.19,21.28,39.19,3,1
"July 1, 2025",shp3a79bb43897bd46d,8814989,Ahmali Logistics domestic,"2,150","1,476.53","July 12, 2025, 1:00 PM",23.99,38.24,27.05,49.54,2,4
"December 1, 2025",shp1bd0d224b013f7bb,5401792,Binzagr Logistics Company,"2,600","1,077.19","December 25, 2025, 8:00 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shp3db12b46a0a9490d,5545198,WANG KANG CERAMICS,"1,800","1,436.61","July 15, 2025, 4:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shp3e2f4d46b08a22c3,5596383,Al Iman Contracting Company,"2,200",974.9,"July 20, 2025, 12:00 PM",21.1,39.26,24.72,46.49,2,3
"July 1, 2025",shp3e3942157868fcd8,3305762,WANG KANG CERAMICS,"2,400","1,205.93","July 30, 2025, 3:00 PM",24,38.27,16.89,42.57,2,3
"July 1, 2025",shp464e7e124fc5cccc,5425900,Ahmali Logistics domestic,"2,150","1,476.53","July 13, 2025, 9:00 AM",23.99,38.24,27.05,49.54,2,4
"July 1, 2025",shp477757c82efd8b7e,1387286,Fujian (Cash) - Nadeem,"1,550","1,059.15","July 6, 2025, 11:30 PM",23.98,38.29,24.6,46.79,2,2
"July 1, 2025",shp48005c1a34b24dac,2159676,Fujian (Cash) - Nadeem,"1,800","1,431.48","July 16, 2025, 9:00 PM",23.98,38.29,26.43,50.05,2,2
"July 1, 2025",shp49543fad02ec67b6,3187041,Barha - Nawaz,"2,200","1,485.85","July 10, 2025, 11:00 AM",23.99,38.23,26.94,49.5,2,4
"July 1, 2025",shp4fee89db28a08f9f,8065807,Al Bassami - Sugar,"1,750",948.25,"July 23, 2025, 11:30 PM",21.46,39.17,24.63,46.73,2,3
"July 1, 2025",shp50ebc8a820623a37,6480698,Truck-On - Barha,"2,200","1,509.24","July 2, 2025, 12:30 PM",21.42,39.41,27.56,49.18,2,4.5
"December 1, 2025",shp306831c25f359625,1283235,Binzagr Logistics Company,"2,600","1,077.19","December 24, 2025, 8:00 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shp565a1b45aab183e1,5401505,Maersk,800,360.81,"July 15, 2025, 3:30 PM",21.31,39.15,24.05,38.25,2,1
"July 1, 2025",shp58e7150ba6dbea7,2965229,WANG KANG CERAMICS,"1,800","1,443.82","July 30, 2025, 3:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shp59483c3c9843eaed,2015068,Barha - Nawaz,"2,200","1,485.85","July 10, 2025, 11:00 AM",23.99,38.23,26.94,49.5,2,4
"December 1, 2025",shp3089e048809a34c5,1366204,Binzagr Logistics Company,"2,800","1,345.72","December 4, 2025, 6:00 AM",26.26,49.99,21.44,39.34,2,3
"July 1, 2025",shp5def82da26033b25,3162756,Rental Deadlegs,1,313.21,"July 19, 2025, 11:30 PM",21.54,39.24,24.01,38.25,2,1
"July 1, 2025",shp628192e4835db6c5,5623575,AJAZ ARABIA,"2,200","1,415.59","July 23, 2025, 11:30 PM",21.26,39.2,26.25,49.89,3,4
"July 1, 2025",shp63206c1e8c49d430,5657610,Barha - Nawaz,"1,800",973.31,"July 1, 2025, 6:00 PM",21.4,39.24,24.58,46.91,2,3
"July 1, 2025",shp64013f906f75e51,2455792,WANG KANG CERAMICS,"1,800","1,443.82","July 17, 2025, 10:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shp64c2e48819ddce46,6468125,Al Bassami - Sugar,"1,750",948.25,"July 23, 2025, 11:30 PM",21.46,39.17,24.63,46.73,2,3
"December 1, 2025",shp3b1ecfdfad1b8d1a,1127592,Binzagr Logistics Company,"2,600","1,077.19","December 25, 2025, 10:30 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shp6596ac56c5d5835f,5668567,WANG KANG CERAMICS,"1,800","1,443.82","July 30, 2025, 3:00 PM",24,38.27,26.5,49.97,2,3
"December 1, 2025",shp3cd6cbde43f4d25,1302514,Binzagr Logistics Company,"2,600","1,077.19","December 25, 2025, 8:00 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shp6670d7ac4a1e5fd6,7739573,WANG KANG CERAMICS,"1,800","1,443.82","July 30, 2025, 3:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shp66ded1d1bb75c180,3400233,Truck-On - Barha,"2,200","1,509.24","July 2, 2025, 12:30 PM",21.42,39.41,27.56,49.18,2,4.5
"July 1, 2025",shp6c35c989206ad8e,1712702,SAVOLA - Afia,"2,000",940.36,"July 3, 2025, 2:00 PM",21.43,39.23,24.71,46.68,2,2
"July 1, 2025",shp6e808293003891a7,5896124,Truck-On - Barha,"5,200","3,747.8","July 1, 2025, 12:30 PM",26.45,50.18,26.42,50.09,3,6
"November 1, 2025",shp41b35a446a256790,9385344,Binzagr Logistics Company,"1,200",0.43,"November 19, 2025, 8:00 AM",26.26,49.99,24.62,46.86,2,2
"July 1, 2025",shp71a883e7eddc033d,6455149,WANG KANG CERAMICS,"2,400","1,209.96","July 16, 2025, 8:00 PM",24,38.27,17.14,42.65,2,3
"December 1, 2025",shp45e10f79c28d569e,9182885,Binzagr Logistics Company,"2,600","1,077.19","December 25, 2025, 10:30 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shp74925909529d5446,9316293,Barha - Nawaz,"2,200","1,485.85","July 10, 2025, 11:00 AM",23.99,38.23,26.94,49.5,2,4
"July 1, 2025",shp784015c8f6cdf550,8398070,AJAZ ARABIA,"2,200","1,415.59","July 23, 2025, 11:30 PM",21.26,39.2,26.25,49.89,3,4
"July 1, 2025",shp79881f70798d425e,6627208,Barha - Nawaz,"2,200","1,485.85","July 10, 2025, 11:00 AM",23.99,38.23,26.94,49.5,2,4
"July 1, 2025",shp7efa092980e46446,6153469,WANG KANG CERAMICS,"1,800","1,443.82","July 30, 2025, 3:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shp81229e33ad166579,2267655,WANG KANG CERAMICS,"1,800","1,436.58","July 2, 2025, 2:30 PM",24,38.27,26.5,49.97,2,3
"December 1, 2025",shp5645bde405850693,2466427,Binzagr Logistics Company,"2,800","1,387.68","December 20, 2025, 1:30 PM",25.93,49.95,21.44,39.34,2,3
"December 1, 2025",shp56cf5b8ef57cd82d,8971867,Binzagr Logistics Company,"1,200",469.59,"December 22, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"July 1, 2025",shp826e6f64d7f78027,9852657,Barha - Nawaz,"2,200","1,491.4","July 12, 2025, 12:00 PM",23.99,38.23,26.96,49.56,2,4
"July 1, 2025",shp8683ca35c9fee54b,4070393,WANG KANG CERAMICS,"1,800","1,443.82","July 17, 2025, 4:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shp86d0cae015528b75,1542466,Barha - Nawaz,"1,850","1,454.61","July 17, 2025, 9:30 PM",23.99,38.26,26.25,49.96,2,3
"July 1, 2025",shp8b79f064bf989cfe,5641012,Rental Deadlegs,1,0,"July 21, 2025, 5:30 PM",24.74,46.66,27.02,49.65,2,1
"July 1, 2025",shp8f2759c955df8caa,5303625,WANG KANG CERAMICS,"1,800","1,359.05","July 31, 2025, 1:30 AM",24,38.27,25.34,49.62,2,3
"December 1, 2025",shpb18dd4fe1acd288e,9152654,Maersk,"2,900","1,400.38","December 4, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"July 1, 2025",shp931373cd162f2b9f,4378700,Rental Deadlegs,1,313.21,"July 19, 2025, 11:30 PM",21.54,39.24,24.01,38.25,2,1
"December 1, 2025",shp5f7368eec21476b,3043649,Binzagr Logistics Company,"2,800","1,387.68","December 6, 2025, 3:00 PM",25.93,49.95,21.44,39.34,2,3
"July 1, 2025",shp9ca506d8e0a3c9eb,6695042,Truck-On - Barha,"2,000","1,353.82","July 2, 2025, 12:30 PM",21.42,39.41,26.42,50.09,2,3
"December 1, 2025",shp63237a59ffcdb0,4913256,Binzagr Logistics Company,"1,200",469.59,"December 18, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"July 1, 2025",shpaa19d46b70e51e98,5003441,AJAZ ARABIA,"2,200","1,415.59","July 23, 2025, 11:30 PM",21.26,39.2,26.25,49.89,3,4
"July 1, 2025",shpad2651a637bb2ff8,2136881,WANG KANG CERAMICS,"2,400","1,205.93","July 30, 2025, 3:00 PM",24,38.27,16.89,42.57,2,3
"July 1, 2025",shpad544d66e37606b6,8038798,Delmon,"2,150","1,112.9","July 16, 2025, 3:00 PM",24.88,47.01,22.77,39.07,2,2.5
"July 1, 2025",shpada8432d90266ddc,2440461,Barha - Nawaz,"1,700","1,078.33","July 20, 2025, 9:00 AM",24.01,38.26,24.58,46.91,2,3
"July 1, 2025",shpadd61e2c7fd03f4f,1735224,Barha - Nawaz,"2,000","1,365.61","July 24, 2025, 3:30 PM",21.4,39.24,26.25,49.96,2,3
"July 1, 2025",shpadeb61898292e522,4676162,WANG KANG CERAMICS,"1,800","1,359.05","July 20, 2025, 4:30 PM",24,38.27,25.34,49.62,2,3
"December 1, 2025",shp6708e374733a4bc6,9387505,Binzagr Logistics Company,"1,200",469.59,"December 9, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"December 1, 2025",shp688bde5de8fa9e5e,1495762,Binzagr Logistics Company,"2,600","1,077.19","December 25, 2025, 10:30 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shpb1dece2ebe6f849e,4364617,Rental Deadlegs,1,313.21,"July 19, 2025, 11:30 PM",21.54,39.24,24.01,38.25,2,1
"July 1, 2025",shpb5995e5fd3516fdd,5210358,Fujian (Cash) - Nadeem,"1,550","1,059.15","July 6, 2025, 11:30 PM",23.98,38.29,24.6,46.79,2,2
"December 1, 2025",shp6a87f814aea40980,5264201,Binzagr Logistics Company,"2,800","1,387.68","December 8, 2025, 7:00 AM",25.93,49.95,21.44,39.34,2,3
"December 1, 2025",shp6d0fd4d4550de365,9325442,Binzagr Logistics Company,"1,200",469.59,"December 9, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"July 1, 2025",shpbd3c1f835ffa4a8a,4078087,WANG KANG CERAMICS,"1,800","1,443.82","July 18, 2025, 4:00 PM",24,38.27,26.5,49.97,2,3
"December 1, 2025",shp74faf90e2aa571b9,9187229,Binzagr Logistics Company,"2,800","1,387.68","December 6, 2025, 1:30 PM",25.93,49.95,21.44,39.34,2,3
"December 1, 2025",shp7873b6ddb48c9b7a,9341209,Binzagr Logistics Company,"2,600","1,077.19","December 25, 2025, 10:30 AM",25.93,49.95,27.51,41.72,2,2
"December 1, 2025",shp7a47430a7f120b,6609403,Binzagr Logistics Company,"1,200",0.47,"December 19, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"July 1, 2025",shpc722e68af74bf685,4347785,WANG KANG CERAMICS,"1,800","1,443.82","July 23, 2025, 12:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shpc88519357e4e66a7,2016905,Delmon,"2,900","1,322.85","July 3, 2025, 2:30 PM",24.88,47.01,25.53,37.06,2,2.5
"July 1, 2025",shpc8e0f38072711e42,1839718,Rental Deadlegs,1,313.21,"July 19, 2025, 11:30 PM",21.54,39.24,24.01,38.25,2,1
"July 1, 2025",shpc96d7cbfb366ebb4,4116722,Ahmali Logistics domestic,"2,150","1,476.53","July 12, 2025, 1:00 PM",23.99,38.24,27.05,49.54,2,4
"December 1, 2025",shp84632b1c4d4c8a1a,5564008,Binzagr Logistics Company,"2,600","1,077.19","December 25, 2025, 8:00 AM",25.93,49.95,27.51,41.72,2,2
"December 1, 2025",shp88a8f0814feab28,3775698,Binzagr Logistics Company,"2,600","1,077.19","December 23, 2025, 11:00 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shpcaf1cc7bc6f08a67,6083222,Barha - Nawaz,"1,800",969.26,"July 19, 2025, 9:00 AM",21.4,39.24,24.58,46.91,2,3
"December 1, 2025",shp8952a897e2396ffe,9870209,Binzagr Logistics Company,"1,200",0.47,"December 19, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"July 1, 2025",shpcc38b39b09e3c34e,7636297,Barha - Nawaz,"1,800",973.31,"July 1, 2025, 6:00 PM",21.4,39.24,24.58,46.91,2,3
"December 1, 2025",shp89594a69001f2c9a,4459977,Binzagr Logistics Company,"1,200",0.47,"December 19, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"July 1, 2025",shpce88c063db480831,5691120,Delmon,"2,900","1,322.85","July 1, 2025, 4:00 PM",24.88,47.01,25.53,37.06,2,2.5
"December 1, 2025",shp8cb6c91135e6135,6071702,Binzagr Logistics Company,"2,800","1,387.68","December 6, 2025, 1:30 PM",25.93,49.95,21.44,39.34,2,3
"July 1, 2025",shpe1e05ff2df9656b2,4092666,Rental Deadlegs,1,313.21,"July 19, 2025, 11:30 PM",21.54,39.24,24.01,38.25,2,1
"December 1, 2025",shp936c94689c811b89,2931908,Binzagr Logistics Company,"1,200",469.59,"December 3, 2025, 6:00 PM",25.93,49.95,24.62,46.86,2,2
"July 1, 2025",shpe3a5b473913e9e80,9984536,Fujian (Cash) - Nadeem,"1,550","1,061.43","July 6, 2025, 11:30 PM",23.98,38.29,24.58,46.82,2,2
"July 1, 2025",shpe6028d9dc8ab790f,8623024,Maersk,800,360.81,"July 15, 2025, 3:30 PM",21.31,39.15,24.05,38.25,2,1
"July 1, 2025",shpe67595d16a773faf,5029858,WANG KANG CERAMICS,"1,800","1,443.82","July 19, 2025, 2:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shpe6e65d2ba1e96cc1,7324288,Truck-On - Barha,"2,200","1,509.24","July 2, 2025, 6:04 AM",21.42,39.41,27.56,49.18,2,4.5
"December 1, 2025",shp99ad46cdcc5b7d00,1244075,Binzagr Logistics Company,"1,200",0.47,"December 19, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"July 1, 2025",shpe9e6f83b00a1f4f4,4986813,WANG KANG CERAMICS,"1,800","1,443.82","July 17, 2025, 8:00 PM",24,38.27,26.5,49.97,2,3
"July 1, 2025",shpec02bf6853fbfe54,9293126,Omas Al Zahid,"2,900",973.34,"July 28, 2025, 10:00 AM",24.71,46.68,21.81,39.11,2,2
"July 1, 2025",shpec790651f8de73f6,3441657,WANG KANG CERAMICS,"2,400","1,205.93","July 30, 2025, 3:00 PM",24,38.27,16.89,42.57,2,3
"December 1, 2025",shp9a649ee8b2f33d7d,7465480,Binzagr Logistics Company,"2,600","1,077.19","December 24, 2025, 8:00 AM",25.93,49.95,27.51,41.72,2,2
"July 1, 2025",shpee5f5b4cdf12b501,6673223,Delmon,"3,300","1,416.41","July 6, 2025, 12:30 PM",25.7,49.52,22.77,39.07,2,3.5
"July 1, 2025",shpeedca160ea3ed90,3475176,WANG KANG CERAMICS,"1,800","1,443.82","July 26, 2025, 11:30 PM",24,38.27,26.5,49.97,2,3
"December 1, 2025",shp9ac18da1d5a4271d,8474944,Binzagr Logistics Company,"1,200",469.59,"December 9, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"December 1, 2025",shp9bc5a153155da4d4,9833168,Binzagr Logistics Company,"1,200",469.59,"December 21, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"October 1, 2025",shp3c76d380e5bf3f44,2339980,Al Babtin,"1,400",536.71,"October 27, 2025, 4:00 PM",25.93,49.96,28.38,45.96,2,1
"December 1, 2025",shpa0da61682f790fb7,8795055,Binzagr Logistics Company,"1,200",469.59,"December 3, 2025, 6:00 PM",25.93,49.95,24.62,46.86,2,2
"October 1, 2025",shp6dc5a9b9fc110177,6378025,Al Babtin,"1,400",536.71,"October 27, 2025, 4:00 PM",25.93,49.96,28.38,45.96,2,1
"October 1, 2025",shp74ed70f0e5028573,9407551,Al Babtin,"1,400",536.71,"October 27, 2025, 4:00 PM",25.93,49.96,28.38,45.96,2,1
"July 1, 2025",shpf5864db795cd9fa4,7451240,Truck-On - Barha,"5,500","3,747.8","July 5, 2025, 9:00 PM",26.45,50.18,26.42,50.09,3,6
"December 1, 2025",shpa5b04ff5ef0dff20,9766982,Binzagr Logistics Company,"2,800","1,387.68","December 20, 2025, 1:30 PM",25.93,49.95,21.44,39.34,2,3
"July 1, 2025",shpf766e2b3bc69f0fd,7366039,WANG KANG CERAMICS,"1,650","1,082.61","July 23, 2025, 12:00 PM",24,38.27,24.55,46.82,2,2
"December 1, 2025",shpa863965b59b4bbdf,4016529,Binzagr Logistics Company,"2,600","1,077.19","December 23, 2025, 11:00 AM",25.93,49.95,27.51,41.72,2,2
"October 1, 2025",shpee9195acbf1883b1,8889462,Al Babtin,"1,400",536.71,"October 27, 2025, 4:00 PM",25.93,49.96,28.38,45.96,2,1
"December 1, 2025",shpba3b291e3928511d,1176949,Binzagr Logistics Company,"1,200",469.59,"December 22, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"December 1, 2025",shpc5f768c799f708e3,1146810,Binzagr Logistics Company,"2,800","1,345.72","December 3, 2025, 1:00 PM",26.26,49.99,21.44,39.34,2,3
"December 1, 2025",shpcb7a37e1322a4e3b,1331928,Binzagr Logistics Company,"2,600","1,077.19","December 24, 2025, 8:00 AM",25.93,49.95,27.51,41.72,2,2
"December 1, 2025",shpceb717c39e9dcb7,6159814,Binzagr Logistics Company,"1,200",469.59,"December 25, 2025, 10:30 AM",25.93,49.95,24.62,46.86,2,2
"December 1, 2025",shpdc98538d68d0a75d,4560721,Binzagr Logistics Company,"1,200",469.59,"December 18, 2025, 8:00 AM",25.93,49.95,24.62,46.86,2,2
"November 1, 2025",shpe2ef6c6fcad05eb6,7784664,Binzagr Logistics Company,"2,800","1,387.68","November 29, 2025, 1:00 PM",25.93,49.95,21.44,39.34,2,3
"December 1, 2025",shpe387d17371f98312,3424730,Binzagr Logistics Company,"2,800","1,387.68","December 16, 2025, 8:00 AM",25.93,49.95,21.44,39.34,2,3
